Timothy Hutton,nm0000459,The Glorias,2020,2248,5.4,tt7435316

Jeremy Irons,nm0000460,Zack Snyder's Justice League,2021,242474,8.2,tt12361974

Michael Ironside,nm0000461,Nobody,2021,5764,7.7,tt7888964

Kate Jackson,nm0000462,Larceny,2004,188,4.4,tt0251179

Famke Janssen,nm0000463,The Vault,2021,3698,6.4,tt9742794

Jim Jarmusch,nm0000464,Cannes Man,1997,500,5.2,tt0115818

Don Johnson,nm0000467,Knives Out,2019,476615,7.9,tt8946378

Lynn-Holly Johnson,nm0000468,"Out of Sight, Out of Mind",1990,193,2.6,tt0098043

James Earl Jones,nm0000469,Coming 2 America,2021,49700,5.3,tt6802400

Jeffrey Jones,nm0000470,10.0 Earthquake,2014,1897,3.4,tt3488056

Raul Julia,nm0000471,Street Fighter,1994,66520,4,tt0111301

Boris Karloff,nm0000472,Isle of the Snake People,1971,800,3.3,tt0063142

Diane Keaton,nm0000473,"Love, Weddings & Other Disasters",2020,781,5.1,tt10235718

Michael Keaton,nm0000474,The Trial of the Chicago 7,2020,123084,7.8,tt1070874

Patsy Kensit,nm0000475,Played,2006,1335,4.4,tt0460902

Sally Kirkland,nm0000476,Canaan Land,2020,425,7.6,tt5585836

Mia Kirshner,nm0000477,Crisis,2021,3276,6.1,tt9731682

Tawny Kitaen,nm0000478,After Midnight,2014,238,2.8,tt2797190

Walter Koenig,nm0000479,Unbelievable!!!!!,2020,753,5.3,tt2180583

Elias Koteas,nm0000480,My Days of Mercy,2017,3502,6.4,tt5978724

Alice Krige,nm0000481,Gretel & Hansel,2020,25445,5.4,tt9086228

Sylvia Kristel,nm0000482,Sexy Boys,2001,707,4.5,tt0282155

Christopher Lambert,nm0000483,My Days of Glory,2019,366,5.5,tt9625632

John Landis,nm0000484,I Hate Kids,2019,1194,5.2,tt5969180

Fritz Lang,nm0000485,Contempt,1963,29310,7.6,tt0057345

Heather Langenkamp,nm0000486,Portal,2019,277,3.8,tt8398892

Ang Lee,nm0000487,The Wedding Banquet,1993,14235,7.6,tt0107156

Brandon Lee,nm0000488,The Crow,1994,167817,7.6,tt0109506

Christopher Lee,nm0000489,The Hobbit: The Battle of the Five Armies,2014,479771,7.4,tt2310332

Spike Lee,nm0000490,Red Hook Summer,2012,1675,5,tt1989593

John Leguizamo,nm0000491,The Night Clerk,2020,11122,5.5,tt7979142

Jennifer Jason Leigh,nm0000492,Possessor,2020,20756,6.5,tt5918982

Jack Lemmon,nm0000493,The Legend of Bagger Vance,2000,53907,6.7,tt0146984

Robert Sean Leonard,nm0000494,The I Inside,2004,10412,6.1,tt0325596

Tea Leoni,nm0000495,Tower Heist,2011,135311,6.2,tt0471042

Juliette Lewis,nm0000496,Music,2021,5657,3,tt7541720

Jennifer Lien,nm0000497,American History X,1998,1043588,8.5,tt0120586

Matthew Lillard,nm0000498,"Happy Halloween, Scooby-Doo!",2020,976,6.3,tt12838958

Bai Ling,nm0000499,The Legion,2020,589,3.1,tt8318284

Richard Linklater,nm0000500,Blaze,2018,2851,6.6,tt6443294

Ray Liotta,nm0000501,Hubie Halloween,2020,39958,5.2,tt10682266

Christopher Lloyd,nm0000502,Nobody,2021,5764,7.7,tt7888964

Jay Leno,idnumhere,"Titlehere",1977,497,6.1,tt0076847

Amy Locane,nm0000504,Throttle,2005,1002,5,tt0398033

Nia Long,nm0000505,The Banker,2020,20824,7.3,tt6285944

Julia Louis-Dreyfus,nm0000506,Onward,2020,108354,7.4,tt7146812

Rob Lowe,nm0000507,The Knight Before Christmas,2019,15135,5.5,tt10060094

Carey Lowell,nm0000508,Fierce Creatures,1997,23483,6.4,tt0119115

Andie MacDowell,nm0000510,No Man's Land,2020,384,5.1,tt10449052

Shirley MacLaine,nm0000511,Noelle,2019,17244,6.3,tt5097410

Elle Macpherson,nm0000512,South Kensington,2001,617,4.7,tt0274874

William H. Macy,nm0000513,Krystal,2017,1384,5.5,tt0835802

Michael Madsen,nm0000514,Nishabdham,2020,2891,3.9,tt9605894

Virginia Madsen,nm0000515,Operation Christmas Drop,2020,9284,5.8,tt13236566

Lee Majors,nm0000516,Narco Sub,2021,938,5.7,tt10342228

Terrence Malick,nm0000517,Days of Heaven,1978,53516,7.8,tt0077405

John Malkovich,nm0000518,Ava,2020,42637,5.4,tt8784956

David Mamet,nm0000519,Black Widow,1987,8750,6.4,tt0090738

Michael Mann,nm0000520,The Intern,2015,224526,7.1,tt2361509

Sophie Marceau,nm0000521,Mrs Mills,2018,341,3.8,tt6820184

Vanessa Marcil,nm0000522,My Stepfather's Secret,2019,154,4.6,tt9109006

Julianna Margulies,nm0000523,The Upside,2017,47072,7,tt1987680

Mary Stuart Masterson,nm0000524,Daniel Isn't Real,2019,6426,6.1,tt8745960

Heather Matarazzo,nm0000525,"Don't Worry, He Won't Get Far on Foot",2018,22764,6.9,tt6288124

Samantha Mathis,nm0000526,The Clovehitch Killer,2018,18211,6.6,tt6269368

Walter Matthau,nm0000527,Hanging Up,2000,11901,4.9,tt0162983

Mathilda May,nm0000528,The Players,2012,7939,5.3,tt2087850

Debi Mazar,nm0000529,Wonder Wheel,2017,25865,6.2,tt5825380

Andrew McCarthy,nm0000530,Brooklyn Brothers Beat the Best,2011,505,6.5,tt1748224

Frances McDormand,nm0000531,Nomadland,2020,47068,7.6,tt9770150

Malcolm McDowell,nm0000532,The Christmas Chronicles: Part Two,2020,23535,6,tt11057644

Gates McFadden,nm0000533,Make the Yuletide Gay,2009,3332,6.6,tt1305714

Kelly McGillis,nm0000534,We Are What We Are,2013,20145,5.9,tt2309021

Rose McGowan,nm0000535,The Sound,2017,1515,3.6,tt4669278

Robert Duncan McNeill,nm0000536,Infested,2002,1239,2.8,tt0287497

Steve McQueen,nm0000537,The Hunter,1980,5184,6.3,tt0080907

Colm Meaney,nm0000538,The Banker,2020,20824,7.3,tt6285944

Dina Meyer,nm0000539,Unbelievable!!!!!,2020,753,5.3,tt2180583

Bette Midler,nm0000541,The Glorias,2020,2248,5.4,tt7435316

Penelope Ann Miller,nm0000542,Adverse,2020,3018,4.6,tt8597594

Sal Mineo,nm0000543,Escape from the Planet of the Apes,1971,32377,6.3,tt0067065

Helen Mirren,nm0000545,The One and Only Ivan,2020,9201,6.6,tt3661394

Matthew Modine,nm0000546,Wrong Turn,2021,13123,5.4,tt9110170

Alfred Molina,nm0000547,Promising Young Woman,2020,61956,7.5,tt9620292

Elizabeth Montgomery,nm0000548,How to Stuff a Wild Bikini,1965,1281,4.8,tt0059287

Roger Moore,nm0000549,The Carer,2016,1269,6.6,tt3913244

Kate Mulgrew,nm0000550,The Best and the Brightest,2010,1357,4.9,tt1438251

Dermot Mulroney,nm0000551,Deadly Illusions,2021,8317,3.6,tt7897330

Eddie Murphy,nm0000552,Coming 2 America,2021,49700,5.3,tt6802400

Liam Neeson,nm0000553,The Marksman,2021,2333,5.9,tt6902332

Sam Neill,nm0000554,Rams,2020,1086,6.4,tt8737608

Judd Nelson,nm0000555,Girl in the Basement,2021,1634,6.3,tt13269536

Olivia Newton-John,nm0000556,The Very Excellent Mr. Dundee,2020,1091,4.9,tt8560172

Brigitte Nielsen,nm0000557,The Experience,2019,105,4.8,tt7212878

Leslie Nielsen,nm0000558,Stan Helsing,2009,12737,3.6,tt1185266

Leonard Nimoy,nm0000559,Star Trek: Into Darkness,2013,465080,7.7,tt1408101

Nick Nolte,nm0000560,Angel Has Fallen,2019,81169,6.4,tt6189022

Jeremy Northam,nm0000562,Official Secrets,2019,35864,7.3,tt5431890

Chris O'Donnell,nm0000563,Cats & Dogs: The Revenge of Kitty Galore,2010,14142,4.3,tt1287468

Peter O'Toole,nm0000564,Diamond Cartel,2015,463,3,tt2538778

Lena Olin,nm0000565,Se upp for Jonssonligan,2020,3191,4,tt8880922

Julia Ormond,nm0000566,Son of the South,2020,481,5.4,tt2235372

Frank Oz,nm0000568,Knives Out,2019,476615,7.9,tt8946378

Gwyneth Paltrow,nm0000569,Avengers: Endgame,2019,849079,8.4,tt4154796

Alan Parker,nm0000570,The Life of David Gale,2003,111103,7.6,tt0289992

Mary-Louise Parker,nm0000571,Red Sparrow,2018,169182,6.6,tt2873282

Sarah Jessica Parker,nm0000572,Here and Now,2018,1314,4.4,tt6069162

Dolly Parton,nm0000573,Christmas on the Square,2020,2162,5.3,tt10627548

Jason Patric,nm0000574,The Vanished,2020,7265,5.7,tt9794630

Alexandra Paul,nm0000575,Say Yes,2018,299,6.7,tt7217362

Sean Penn,nm0000576,The Professor and the Madman,2019,37535,7.3,tt5932728

George Peppard,nm0000577,Silence Like Glass,1989,270,6.7,tt0098721

Anthony Perkins,nm0000578,A Demon in My View,1991,238,5.1,tt0102394

Ron Perlman,nm0000579,Monster Hunter,2020,30013,5.3,tt6475714

Luke Perry,nm0000580,Once Upon a Time... In Hollywood,2019,569358,7.6,tt7131622

Joe Pesci,nm0000582,The Irishman,2019,333018,7.8,tt1302006

Wolfgang Petersen,nm0000583,The NeverEnding Story,1984,133651,7.4,tt0088323

Amanda Peterson,nm0000584,Windrunner,1994,219,6.1,tt0114948

Robert Picardo,nm0000585,Unbelievable!!!!!,2020,753,5.3,tt2180583

Jada Pinkett Smith,nm0000586,Angel Has Fallen,2019,81169,6.4,tt6189022

Donald Pleasence,nm0000587,Fatal Frames,1996,271,3.9,tt0116284

Martha Plimpton,nm0000588,Mass,2021,195,8.5,tt11389748

Eve Plumb,nm0000589,Monsoon,2018,160,6.6,tt4268054

Roman Polanski,nm0000591,An Officer and a Spy,2019,14122,7.2,tt2398149

Pete Postlethwaite,nm0000592,Killing Bono,2011,6132,6.4,tt1535101

Kelly Preston,nm0000593,Gotti,2018,13971,4.8,tt1801552

Jason Priestley,nm0000594,Sandy Wexler,2017,15071,5.2,tt5893332

Victoria Principal,nm0000595,Michael Kael contre la World News Company,1998,220,4.3,tt0123172

Jonathan Pryce,nm0000596,The Two Popes,2019,109765,7.6,tt8404614

Bill Pullman,nm0000597,The High Note,2020,7145,6.4,tt9308382

Dennis Quaid,nm0000598,Born a Champion,2021,1205,7,tt10661710

Kathleen Quinlan,nm0000599,The Devil Has a Name,2019,655,5.4,tt7894510

Sam Raimi,nm0000600,The Jungle Book,2016,260737,7.4,tt3040964

Harold Ramis,nm0000601,Year One,2009,93006,4.9,tt1045778

Robert Redford,nm0000602,Avengers: Endgame,2019,849079,8.4,tt4154796

Vanessa Redgrave,nm0000603,Mrs. Lowry and Son,2019,1539,6.7,tt7590074

John C. Reilly,nm0000604,Ralph Breaks the Internet,2018,135057,7,tt5848272

Brad Renfro,nm0000605,The Informers,2008,16033,5,tt0865554

Jean Reno,nm0000606,Da 5 Bloods,2020,42934,6.5,tt9777644

Paul Reubens,nm0000607,Pee-wee's Big Holiday,2016,7364,6.1,tt0837156

Burt Reynolds,nm0000608,The Last Movie Star,2017,3526,6.9,tt5836316

Ving Rhames,nm0000609,Mission: Impossible - Fallout,2018,295907,7.7,tt4912910

Giovanni Ribisi,nm0000610,A Million Little Pieces,2018,2013,6.2,tt0427543

Ariana Richards,nm0000611,The Lost World: Jurassic Park,1997,382490,6.6,tt0119567

Denise Richards,nm0000612,Money Plane,2020,1683,3.2,tt7286966

Joely Richardson,nm0000613,The Turning,2020,10121,3.8,tt7510346

Alan Rickman,nm0000614,Alice Through the Looking Glass,2016,95419,6.2,tt2567026

John Ritter,nm0000615,Clifford's Really Big Movie,2004,781,5.4,tt0398872

Eric Roberts,nm0000616,Killer Advice,2021,105,4.1,tt13580196

Tanya Roberts,nm0000617,Deep Down,1994,144,4.6,tt0109588

Isabella Rossellini,nm0000618,Incredibles 2,2018,254859,7.6,tt3606756

Tim Roth,nm0000619,Once Upon a Time... In Hollywood,2019,569358,7.6,tt7131622

Mickey Rourke,nm0000620,Take Back,2021,120,3.6,tt11799110

Kurt Russell,nm0000621,The Christmas Chronicles: Part Two,2020,23535,6,tt11057644

Theresa Russell,nm0000622,A Winter Rose,2014,134,5.5,tt2175470

Rene Russo,nm0000623,Avengers: Endgame,2019,849079,8.4,tt4154796

Laura San Giacomo,nm0000624,Honey Boy,2019,29471,7.3,tt8151874

Fred Savage,nm0000625,Deadpool 2,2018,489623,7.7,tt5463162

Greta Scacchi,nm0000627,Waiting for the Barbarians,2019,7285,5.9,tt6149154

Johnathon Schaech,nm0000628,The Night Clerk,2020,11122,5.5,tt7979142

Liev Schreiber,nm0000630,A Rainy Day in New York,2019,32506,6.5,tt7139936

Jerry Seinfeld,nm0000632,Top Five,2014,25847,6.4,tt2784678

Tom Selleck,nm0000633,Killers,2010,88056,5.5,tt1103153

Peter Sellers,nm0000634,The Fiendish Plot of Dr. Fu Manchu,1980,1971,5.1,tt0080731

Tupac Shakur,nm0000637,Gridlock'd,1997,14710,6.9,tt0119225

William Shatner,nm0000638,Senior Moment,2021,208,5.2,tt6588950

Ally Sheedy,nm0000639,X-Men: Apocalypse,2016,398093,6.9,tt3385516

Martin Sheen,nm0000640,Judas and the Black Messiah,2021,31948,7.6,tt9784798

Gary Sinise,nm0000641,I Still Believe,2020,8868,6.5,tt9779516

Marina Sirtis,nm0000642,Debt Collectors,2020,3184,5.7,tt10933680

Tom Skerritt,nm0000643,Lucky,2017,20125,7.4,tt5859238

Helen Slater,nm0000644,A Remarkable Life,2016,124,4.5,tt2172402

Anna Nicole Smith,nm0000645,Illegal Aliens,2007,854,2.9,tt0758754

Jaclyn Smith,nm0000646,Charlie's Angels,2019,59001,4.8,tt5033998

Wesley Snipes,nm0000648,Coming 2 America,2021,49700,5.3,tt6802400

Paul Sorvino,nm0000649,Beneath the Leaves,2019,1317,4.6,tt4574654

Talisa Soto,nm0000650,La Mission,2009,1771,7,tt1200272

Sissy Spacek,nm0000651,The Old Man & the Gun,2018,41112,6.7,tt2837574

James Spader,nm0000652,Avengers: Age of Ultron,2015,759655,7.3,tt2395427

Brent Spiner,nm0000653,Independence Day: Resurgence,2016,168190,5.2,tt1628841

Terence Stamp,nm0000654,Murder Mystery,2019,105385,6,tt1618434

Eric Stoltz,nm0000655,Her Smell,2018,5369,6,tt7942742

Madeleine Stowe,nm0000656,Octane,2003,3048,4.3,tt0323465

David Strathairn,nm0000657,Nomadland,2020,47068,7.6,tt9770150

Meryl Streep,nm0000658,The Prom,2020,22923,5.9,tt10161886

Barbra Streisand,nm0000659,The Guilt Trip,2012,35459,5.7,tt1694020

Tami Stronach,nm0000660,Ultra Low,2018,499,8,tt6557704

Donald Sutherland,nm0000661,Alone,2020,1768,4.8,tt10192566

Kiefer Sutherland,nm0000662,Flatliners,2017,43255,5.2,tt2039338

Dominique Swain,nm0000663,Girl Lost: A Hollywood Story,2020,1295,5.6,tt10274284

Patrick Swayze,nm0000664,Powder Blue,2009,14117,6.3,tt1032819

D.B. Sweeney,nm0000665,Haymaker,2021,179,3.3,tt6736300

Lili Taylor,nm0000666,The Evening Hour,2020,101,6.1,tt5554356

David Thewlis,nm0000667,Zack Snyder's Justice League,2021,242474,8.2,tt12361974

Emma Thompson,nm0000668,Dolittle,2020,50409,5.6,tt6673612

Lea Thompson,nm0000670,Dinner in America,2020,448,7.4,tt9058654

Billy Bob Thornton,nm0000671,London Fields,2018,6631,4.1,tt1273221

Meg Tilly,nm0000672,War Machine,2017,42444,6,tt4758646

Marisa Tomei,nm0000673,The King of Staten Island,2020,42901,7.1,tt9686708

Tamlyn Tomita,nm0000674,I Will Make You Mine,2020,183,5.8,tt8820348

Jeanne Tripplehorn,nm0000675,Ana,2020,1272,5.8,tt6865630

Chris Tucker,nm0000676,Billy Lynn's Long Halftime Walk,2016,21301,6.2,tt2513074

Robin Tunney,nm0000677,Horse Girl,2020,15027,5.9,tt11388406

Kathleen Turner,nm0000678,Another Kind of Wedding,2017,370,4.2,tt3891338

Deborah Kara Unger,nm0000679,Vengeance: A Love Story,2017,6967,5.2,tt5460530

Casper Van Dien,nm0000680,The 2nd,2020,4288,3.8,tt11697484

Vince Vaughn,nm0000681,Freaky,2020,28092,6.3,tt10919380

Paul Verhoeven,nm0000682,RoboCop,1987,235318,7.6,tt0093870

Nana Visitor,nm0000684,Unbelievable!!!!!,2020,753,5.3,tt2180583

Jon Voight,nm0000685,Roe v. Wade,2021,411,3.7,tt8639326

Christopher Walken,nm0000686,The War with Grandpa,2020,13282,5.6,tt4532038

J.T. Walsh,nm0000687,Hidden Agenda,1999,366,4.5,tt0124743

Sela Ward,nm0000688,Independence Day: Resurgence,2016,168190,5.2,tt1628841

Julie Warner,nm0000689,Unbelievable!!!!!,2020,753,5.3,tt2180583

Lesley Ann Warren,nm0000690,Echo Boomers,2020,1669,5.4,tt4353270

John Waters,nm0000691,Alvin and the Chipmunks: The Road Chip,2015,17184,5,tt2974918

Peter Weller,nm0000693,Yamasong: March of the Hollows,2017,204,5,tt4191486

Wim Wenders,nm0000694,Zeroville,2019,1888,4.6,tt1881109

Joanne Whalley,nm0000695,"Paul, Apostle of Christ",2018,7468,6.7,tt7388562

Wil Wheaton,nm0000696,Rent-A-Pal,2020,2371,6.2,tt12274228

Gene Wilder,nm0000698,Another You,1991,3632,5.4,tt0101356

Michael Wincott,nm0000699,Ghost in the Shell,2017,198289,6.3,tt1219827

Debra Winger,nm0000700,Kajillionaire,2020,9568,6.5,tt8143990

Kate Winslet,nm0000701,Ammonite,2020,8438,6.5,tt7983894

Reese Witherspoon,nm0000702,A Wrinkle in Time,2018,41669,4.2,tt1620680

BD Wong,nm0000703,Bird Box,2018,284614,6.6,tt2737304

Elijah Wood,nm0000704,Come to Daddy,2019,14435,6,tt8816194

Robin Wright,nm0000705,Zack Snyder's Justice League,2021,242474,8.2,tt12361974

Michelle Yeoh,nm0000706,Boss Level,2021,18325,6.9,tt7638348

Sean Young,nm0000707,5th Borough,2020,601,6.6,tt8241876

Billy Zane,nm0000708,Ghosts of War,2020,7001,5.5,tt6508228

Willie Aames,nm0000714,Dickie Roberts: Former Child Star,2003,13755,5.6,tt0325258

Caroline Aaron,nm0000715,Bitch,2017,1735,5.1,tt6069264

Paula Abdul,nm0000716,Impractical Jokers: The Movie,2020,5094,5.9,tt9208444

F. Murray Abraham,nm0000719,How to Train Your Dragon: The Hidden World,2019,107315,7.5,tt2386490

Joss Ackland,nm0000722,Decline of an Empire,2014,372,3.5,tt1587685

Brooke Adams,nm0000724,Snapshots,2018,1503,6.7,tt5322168

Joey Lauren Adams,nm0000725,Jay and Silent Bob Reboot,2019,20363,5.7,tt6521876

Maud Adams,nm0000726,Ringer,1996,225,5.1,tt0117480

Casey Affleck,nm0000729,Every Breath You Take,2021,351,5,tt2231874

Danny Aiello,nm0000732,Little Italy,2018,12050,5.7,tt6957966

Eddie Albert,nm0000734,The Big Picture,1989,4732,6.2,tt0096926

Jane Alexander,nm0000737,Three Christs,2017,1476,6.1,tt5706370

Debbie Allen,nm0000739,Fame,2009,15976,5.1,tt1016075

Tim Allen,nm0000741,Toy Story 4,2019,208751,7.8,tt1979376

Maria Conchita Alonso,nm0000744,Take Me to Tarzana,2021,104,4.3,tt10188398

Trini Alvarado,nm0000746,All Good Things,2010,53301,6.3,tt1175709

Don Ameche,nm0000747,"Corrina, Corrina",1994,12412,6.6,tt0109484

Madchen Amick,nm0000749,Twin Peaks: The Missing Pieces,2014,9192,7.7,tt5334704

Suzy Amis,nm0000751,Firestorm,1998,3721,4.8,tt0120670

Judith Anderson,nm0000752,Star Trek III: The Search for Spock,1984,75463,6.7,tt0088170

Kevin Anderson,nm0000754,Heaven Is for Real,2014,25876,5.8,tt1929263

Loni Anderson,nm0000756,A Night at the Roxbury,1998,57391,6.3,tt0120770

Melissa Sue Anderson,nm0000757,The Con is On,2018,4686,4,tt4685806

Melody Anderson,nm0000758,Cannonball Fever,1989,3141,4.6,tt0098369

Paul Thomas Anderson,nm0000759,Minority Report,2002,512194,7.6,tt0181689

Richard Dean Anderson,nm0000760,Odd Jobs,1986,382,4.7,tt0087829

Anthony Andrews,nm0000762,The Professor and the Madman,2019,37535,7.3,tt5932728

Dana Andrews,nm0000763,The Pilot,1980,199,6.5,tt0079719

Andre the Giant,nm0000764,Trading Mom,1994,1770,5.6,tt0111470

Francesca Annis,nm0000768,King of Thieves,2018,12248,5.5,tt5789976

Lysette Anthony,nm0000771,We Still Steal the Old Way,2016,952,5.1,tt4418398

Susan Anton,nm0000772,Painter,2020,136,4.3,tt7772872

Christina Applegate,nm0000775,A Bad Moms Christmas,2017,45587,5.6,tt6359956

Eve Arden,nm0000781,Grease 2,1982,33185,4.4,tt0084021

Asia Argento,nm0000782,Alien Crystal Palace,2018,159,3.4,tt7254808

Dario Argento,nm0000783,Il cielo e sempre piu blu,1996,219,5.8,tt0112674

Bess Armstrong,nm0000787,Corporate Affairs,2008,349,3.9,tt0494279

James Arness,nm0000790,Alias Jesse James,1959,1232,6.5,tt0052545

Tom Arnold,nm0000792,1 Interrogation,2020,384,4.1,tt4875960

Alexis Arquette,nm0000793,Blended,2014,121226,6.5,tt1086772

Jean Arthur,nm0000795,Shane,1953,37391,7.6,tt0046303

Dana Ashbrook,nm0000796,Minor Premise,2020,750,5.1,tt12680508

Linden Ashby,nm0000798,Beta Test,2016,9700,5.5,tt4244162

Edward Asner,nm0000799,M.O.M. Mothers of Monsters,2020,838,5.6,tt8186932

Armand Assante,nm0000800,General,2019,1811,3,tt6916502

Mary Astor,nm0000802,"Hush...Hush, Sweet Charlotte",1964,13047,7.6,tt0058213

Christopher Atkins,nm0000803,One Remains,2019,207,2.9,tt7449376

Claudine Auger,nm0000805,Men Always Lie,1995,126,5.1,tt0110045

Frankie Avalon,nm0000811,Casino,1995,472215,8.2,tt0112641

Mili Avital,nm0000815,Wedding Doll,2015,245,6.4,tt4794512

Barbara Bach,nm0000819,Give My Regards to Broad Street,1984,1402,5.3,tt0087337

Amitabh Bachchan,nm0000821,Gulabo Sitabo,2020,10936,6.3,tt10333912

Jim Backus,nm0000822,Slapstick of Another Kind,1982,750,2.6,tt0088134

Jane Badler,nm0000826,Cult Girls,2019,135,2.6,tt5533938

Barbara Bain,nm0000828,On the Rocks,2020,24030,6.5,tt9606374

Diane Baker,nm0000832,The Keeper: The Legend of Omar Khayyam,2005,666,6.4,tt0294806

Kathy Baker,nm0000834,The Art of Racing in the Rain,2019,25750,7.6,tt1478839

Scott Bakula,nm0000836,Basmati Blues,2017,1784,3.6,tt1131728

Bob Balaban,nm0000837,Isle of Dogs,2018,142402,7.9,tt5104604

Daniel Baldwin,nm0000838,The Christmas Project Reunion,2020,115,4.7,tt10328320

Ina Balin,nm0000839,That's Adequate,1989,194,4.6,tt0098464

Lucille Ball,nm0000840,Mame,1974,2744,6.1,tt0071803

Martin Balsam,nm0000842,The Silence of the Hams,1994,5243,4.8,tt0111190

Anne Bancroft,nm0000843,Delgo,2008,2875,4.3,tt0361500

Ian Bannen,nm0000846,Best,2000,762,5.7,tt0181311

Javier Bardem,nm0000849,The Roads Not Taken,2020,1534,5.2,tt9411866

Majel Barrett,nm0000854,Star Trek,2009,579600,7.9,tt0796366

Raymond J. Barry,nm0000855,White Orchid,2018,807,5.2,tt3313182

Lionel Barrymore,nm0000859,Lone Star,1952,872,6.1,tt0043751

Billy Barty,nm0000863,An Alan Smithee Film: Burn Hollywood Burn,1997,3355,3.5,tt0118577

Richard Basehart,nm0000865,Being There,1979,66321,8,tt0078841

Jason Bateman,nm0000867,Game Night,2018,210455,6.9,tt2704998

Justine Bateman,nm0000868,Deep Dark Canyon,2013,962,5,tt1646212

Alan Bates,nm0000869,The Statement,2003,4918,6.2,tt0340376

Kathy Bates,nm0000870,The Highwaymen,2019,77793,6.9,tt1860242

Patrick Bauchau,nm0000872,Les traducteurs,2019,5115,6.5,tt6270534

Steven Bauer,nm0000874,Flinch,2021,450,5.5,tt9670414

Noah Baumbach,nm0000876,The Life Aquatic with Steve Zissou,2004,181980,7.3,tt0362270

Anne Baxter,nm0000879,Jane Austen in Manhattan,1980,239,4.7,tt0080945

Meredith Baxter,nm0000880,The Onion Movie,2008,15461,6.2,tt0392878

Michael Bay,nm0000881,Bad Boys for Life,2020,134317,6.6,tt1502397

Nathalie Baye,nm0000882,Alibi.com,2017,7378,6.5,tt5657028

Stephanie Beacham,nm0000883,Wild Oats,2016,3483,5.7,tt1655461

Jennifer Beals,nm0000884,After,2019,40578,5.3,tt4126476

Ned Beatty,nm0000885,Baggage Claim,2013,8842,5.1,tt1171222

Warren Beatty,nm0000886,Rules Don't Apply,2016,9947,5.7,tt1974420

Bonnie Bedelia,nm0000889,A Very Sordid Wedding,2017,1385,5.3,tt5634960

Noah Beery Jr.,nm0000890,The Best Little Whorehouse in Texas,1982,10005,6,tt0083642
